ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
1.804;F       ;1150000;47;TEC     ;CAS     ;39;82;SANTIAGO        ;0;137879;0;2000000;1636;0;2049;3;4200000;NO;NO ACEPTA;
1.805;M       ;674000;44;TEC     ;CAS     ;138;1;ARICA           ;0;1631228;0;1015374;302;0;2928;2;1100000;NO;ACEPTA;
1.806;M       ;700000;53;TEC     ;CAS     ;35;80;SANTIAGO        ;1900560;250000;0;0;2028;5023;0;1;650000;SI;ACEPTA;
1.807;F       ;2487000;52;UNV     ;CAS     ;29;89;SANTIAGO        ;0;99020;0;3610629;891;4621;21559;3;8000000;SI;ACEPTA;
1.808;M       ;690000;37;UNV     ;CAS     ;15;66;VALPARAISO      ;0;530096;0;452284;9;13535;881;1;2300000;NO;NO ACEPTA;
1.809;F       ;6000000;38;TEC     ;VIU     ;105;59;QUILLOTA        ;3171772;408483;0;996784;9053;0;31774;1;4300000;SI;NO ACEPTA;
1.810;M       ;2950000;52;UNV     ;CAS     ;146;121;SANTIAGO        ;0;900000;0;5000000;2426;0;10908;3;8000000;NO;ACEPTA;
1.811;M       ;4870000;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;1199479;0;1287673;1070;0;39930;2;8000000;NO;ACEPTA;
1.812;M       ;900000;30;TEC     ;CAS     ;13;16;ANTOFAGASTA     ;0;825000;0;0;73;28887;7;1;3700000;NO;NO ACEPTA;
1.813;M       ;780000;29;TEC     ;CAS     ;20;49;LOS ANDES       ;0;279711;0;0;188;4514;0;2;3700000;NO;NO ACEPTA;
1.814;M       ;910000;51;MED     ;SOL     ;138;1;ARICA           ;2850763;550000;0;0;3176;13974;34;2;1200000;NO;ACEPTA;
1.815;F       ;900000;53;MED     ;CAS     ;27;226;CONCEPCION      ;0;300000;0;0;477;9135;0;1;4100000;NO;ACEPTA;
1.816;M       ;72000;45;MED     ;CAS     ;57;112;SANTIAGO        ;0;406524;2111453;681272;161;0;2936;1;3500000;NO;ACEPTA;
1.817;M       ;1100000;54;MED     ;VIU     ;138;1;ARICA           ;0;153687;0;1500000;1133;0;2560;2;4400000;NO;ACEPTA;
1.818;M       ;550000;25;UNV     ;CAS     ;127;80;SANTIAGO        ;0;250000;0;0;0;0;1;0;2000000;NO;NO ACEPTA;
1.819;F       ;1000000;48;MED     ;CAS     ;60;291;PUERTO MONTT    ;0;650000;0;0;10;32029;28683;1;4400000;NO;NO ACEPTA;
1.820;M       ;871000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;900000;0;0;0;1872;0;1;3500000;SI;ACEPTA;
1.821;M       ;1100000;42;UNV     ;CAS     ;31;119;SANTIAGO        ;0;2199846;0;0;0;0;10206;1;3400000;NO;ACEPTA;
1.822;M       ;602000;49;UNV     ;SEP     ;53;80;SANTIAGO        ;778619;233511;0;0;970;0;71;2;1400000;SI;ACEPTA;
1.823;M       ;65000;51;MED     ;CAS     ;31;119;SANTIAGO        ;2365114;250000;0;1852245;2530;0;1896;1;1400000;NO;ACEPTA;
1.824;F       ;1100000;53;MED     ;CAS     ;12;16;ANTOFAGASTA     ;0;1119107;0;569852;226;0;805;1;4400000;NO;NO ACEPTA;
1.825;M       ;5000000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;325814;0;250000;320;0;255;1;1700000;NO;ACEPTA;
1.826;M       ;1000000;45;MED     ;CAS     ;138;1;ARICA           ;0;0;0;113058;3065;0;3649;3;2000000;SI;ACEPTA;
1.827;M       ;1197000;39;MED     ;CAS     ;55;226;CONCEPCION      ;0;250000;0;1182;3541;21718;263;1;2500000;NO;NO ACEPTA;
1.828;M       ;1200000;40;TEC     ;CAS     ;12;13;CALAMA          ;0;800000;0;0;5489;0;0;2;550000;NO;NO ACEPTA;
1.829;F       ;690000;29;MED     ;SOL     ;142;93;SANTIAGO        ;0;904227;0;0;832;0;0;1;1900000;SI;NO ACEPTA;
1.830;M       ;900000;49;UNV     ;CAS     ;120;113;SANTIAGO        ;0;971179;0;0;1283;54362;17741;1;3300000;NO;ACEPTA;
1.831;M       ;1600000;39;MED     ;CAS     ;151;226;CONCEPCION      ;0;21994;1578568;600000;1474;0;8148;2;8000000;SI;NO ACEPTA;
1.832;M       ;6940000;41;MED     ;CAS     ;103;93;SANTIAGO        ;638600;408134;0;234456;957;0;244;2;1200000;NO;ACEPTA;
1.833;M       ;560000;27;UNV     ;SOL     ;67;105;SANTIAGO        ;0;240767;0;115040;221;0;0;1;2000000;NO;ACEPTA;
1.834;M       ;601000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;0;90909;0;234949;591;0;303;1;1900000;SI;ACEPTA;
1.835;F       ;740000;50;TEC     ;CAS     ;84;80;SANTIAGO        ;0;-490;0;0;139;0;0;1;2900000;SI;ACEPTA;
1.836;F       ;533000;33;TEC     ;CAS     ;60;291;PUERTO MONTT    ;0;300000;0;0;1291;0;1022;1;900000;NO;NO ACEPTA;
1.837;F       ;53200;60;MED     ;SOL     ;15;66;VALPARAISO      ;0;799335;0;221456;1260;0;438;1;1000000;SI;NO ACEPTA;
1.838;M       ;700000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;186307;0;0;108;0;0;1;2700000;SI;ACEPTA;
1.839;F       ;490000;28;TEC     ;CAS     ;27;226;CONCEPCION      ;0;154670;0;440810;951;0;1594;2;1100000;NO;ACEPTA;
1.840;F       ;51000;51;TEC     ;SOL     ;47;66;VALPARAISO      ;0;1286507;0;4824157;0;0;143366;0;8000000;SI;NO ACEPTA;
1.841;M       ;570000;26;UNV     ;SOL     ;37;105;SANTIAGO        ;0;5568;0;250000;246;0;255;1;2100000;NO;ACEPTA;
1.842;M       ;3002000;54;UNV     ;CAS     ;57;105;SANTIAGO        ;0;1250000;0;4200;166;0;4;1;8000000;NO;ACEPTA;
1.843;F       ;5000000;36;TEC     ;VIU     ;13;16;ANTOFAGASTA     ;0;325000;0;0;146;15399;373;1;1600000;NO;NO ACEPTA;
1.844;M       ;1032000;39;MED     ;CAS     ;56;138;RENGO           ;0;0;0;263751;102;0;241;1;5100000;NO;NO ACEPTA;
1.845;F       ;533000;32;MED     ;CAS     ;94;301;ANCUD           ;0;129859;0;300000;115;0;307;1;2100000;NO;NO ACEPTA;
1.846;F       ;580000;32;MED     ;CAS     ;37;80;SANTIAGO        ;0;247766;0;0;242;11651;0;1;2100000;NO;NO ACEPTA;
1.847;F       ;850000;53;TEC     ;CAS     ;70;261;VILLARRICA      ;0;250000;0;0;5;0;0;1;4000000;NO;NO ACEPTA;
1.848;M       ;963000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;2192771;37353;0;71556;3099;0;99;1;1800000;NO;ACEPTA;
1.849;M       ;1050000;52;UNV     ;SOL     ;138;1;ARICA           ;0;376423;0;11602;690;0;394;1;4600000;NO;ACEPTA;
1.850;F       ;700000;32;EUN     ;CAS     ;31;119;SANTIAGO        ;423549;480004;0;0;546;14971;0;1;1900000;NO;NO ACEPTA;
1.851;M       ;3000000;39;TEC     ;CAS     ;90;16;ANTOFAGASTA     ;0;800000;0;0;376;74080;35173;1;8000000;NO;NO ACEPTA;
1.852;M       ;2750000;37;MED     ;CAS     ;24;83;SANTIAGO        ;0;1239794;0;1851812;371;41161;6318;1;8000000;NO;NO ACEPTA;
1.853;M       ;720000;49;UNV     ;SOL     ;138;1;ARICA           ;0;450000;0;159425;96;6007;102;1;2500000;NO;ACEPTA;
1.854;M       ;1150000;40;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1167868;0;962761;50;0;21789;1;4600000;NO;ACEPTA;
1.855;F       ;90000;54;TEC     ;SOL     ;15;66;VALPARAISO      ;0;0;0;0;482;0;0;1;3800000;SI;NO ACEPTA;
1.856;F       ;648000;52;TEC     ;SEP     ;10;5;IQUIQUE         ;0;300000;0;0;55;7829;0;1;2300000;NO;NO ACEPTA;
1.857;F       ;1200000;46;UNV     ;SEP     ;138;1;ARICA           ;2715249;500000;0;1000000;3857;0;14062;3;2200000;SI;ACEPTA;
1.858;M       ;1000000;37;UNV     ;CAS     ;84;90;SANTIAGO        ;0;582600;0;0;155;0;0;1;4500000;NO;NO ACEPTA;
1.859;F       ;1700000;37;MED     ;CAS     ;71;326;PUNTA ARENAS    ;0;975318;0;4000000;1425;46679;10459;2;8000000;NO;NO ACEPTA;
1.860;F       ;500000;52;MED     ;CAS     ;39;84;SANTIAGO        ;343803;4390;0;183895;1169;0;209;2;900000;NO;NO ACEPTA;
1.861;F       ;60000;59;MED     ;SOL     ;27;227;TALCAHUANO      ;0;781348;0;582976;90;39328;0;1;8000000;SI;NO ACEPTA;
1.862;F       ;45000;43;TEC     ;SOL     ;66;253;TEMUCO          ;269011;2961732;0;0;121;9125;23057;1;8000000;SI;NO ACEPTA;
1.863;M       ;800000;31;MED     ;SOL     ;90;105;SANTIAGO        ;1462387;480610;0;0;1570;0;0;1;2100000;NO;NO ACEPTA;
1.864;M       ;1930000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;0;560484;12117653;0;0;27577;15607;1;8000000;SI;ACEPTA;
1.865;F       ;60000;57;TEC     ;SOL     ;125;90;SANTIAGO        ;0;490409;0;126637;93;0;14683;1;5600000;SI;NO ACEPTA;
1.866;F       ;502000;28;UNV     ;CAS     ;27;226;CONCEPCION      ;0;250000;0;93798;319;0;0;1;1700000;NO;ACEPTA;
1.867;M       ;623000;41;MED     ;SOL     ;37;93;SANTIAGO        ;1799121;153716;1907325;0;175;0;2162;1;550000;NO;NO ACEPTA;
1.868;F       ;558000;55;UNV     ;CAS     ;27;226;CONCEPCION      ;0;12309;0;300000;276;0;306;1;2000000;NO;ACEPTA;
1.869;M       ;1123000;38;TEC     ;CAS     ;68;213;LOS ANGELES     ;1286925;1858426;0;0;1712;0;0;1;2500000;NO;NO ACEPTA;
1.870;M       ;605000;30;UNV     ;CAS     ;103;115;SANTIAGO        ;0;78176;0;221510;1273;2391;44;3;1200000;NO;NO ACEPTA;
1.871;M       ;5000000;42;MED     ;CAS     ;24;86;SANTIAGO        ;0;573604;0;21901;0;0;57;1;6300000;NO;ACEPTA;
1.872;F       ;500000;44;MED     ;CAS     ;53;103;SANTIAGO        ;0;499979;0;0;1023;12413;524;1;1000000;NO;NO ACEPTA;
1.873;M       ;834000;55;UNV     ;CAS     ;19;115;SANTIAGO        ;0;600000;0;0;1080;2657;0;1;3100000;NO;ACEPTA;
1.874;M       ;560000;27;BAS     ;SOL     ;67;105;SANTIAGO        ;0;240767;0;115040;221;0;0;1;2000000;NO;ACEPTA;
1.875;M       ;589000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;572014;0;0;734;0;0;1;1700000;NO;ACEPTA;
1.876;M       ;1300000;53;TEC     ;CAS     ;85;88;SANTIAGO        ;0;766842;0;10679;32;0;0;1;5800000;NO;ACEPTA;
1.877;M       ;2000000;38;MED     ;CAS     ;63;300;CASTRO          ;3806503;868504;0;1000000;4390;0;0;1;7400000;NO;NO ACEPTA;
1.878;M       ;52200;45;MED     ;SEP     ;63;93;SANTIAGO        ;798153;0;0;28103;898;0;28;1;1800000;NO;ACEPTA;
1.879;F       ;470000;37;UNV     ;CAS     ;90;80;SANTIAGO        ;746916;272710;0;174251;1374;0;33;1;550000;NO;ACEPTA;
1.880;M       ;700000;48;UNV     ;CAS     ;35;80;SANTIAGO        ;1900560;250000;0;0;2028;5023;0;1;650000;SI;ACEPTA;
1.881;M       ;1580000;50;MED     ;CAS     ;56;131;RANCAGUA        ;1269214;0;0;473143;1678;0;608;1;7900000;NO;NO ACEPTA;
1.882;M       ;740000;51;TEC     ;SEP     ;13;80;SANTIAGO        ;0;519870;0;250000;404;0;857;1;2500000;NO;ACEPTA;
1.883;F       ;740000;43;TEC     ;CAS     ;65;74;SAN ANTONIO     ;0;1891842;0;152025;0;0;152;0;1100000;NO;NO ACEPTA;
1.884;M       ;1700000;53;UNV     ;CAS     ;31;119;SANTIAGO        ;3871297;827031;0;2000000;6586;17469;2035;3;3700000;NO;ACEPTA;
1.885;M       ;690000;28;MED     ;SOL     ;15;513;CON-CON         ;0;899994;0;0;13;16666;77;1;1900000;NO;NO ACEPTA;
1.886;M       ;1000000;47;UNV     ;CAS     ;18;93;SANTIAGO        ;0;800000;0;124713;1244;0;0;1;3800000;NO;ACEPTA;
1.887;M       ;700000;51;UNV     ;CAS     ;138;1;ARICA           ;1053841;873985;0;1416401;2270;0;1257;2;550000;NO;ACEPTA;
1.888;M       ;815000;52;TEC     ;CAS     ;76;85;SANTIAGO        ;0;995215;0;626517;5;0;628;1;3100000;NO;ACEPTA;
1.889;F       ;73000;49;TEC     ;SEP     ;37;93;SANTIAGO        ;0;-8296;0;0;1775;0;0;1;650000;SI;NO ACEPTA;
1.890;M       ;630000;51;MED     ;CAS     ;138;1;ARICA           ;0;701937;0;280166;0;0;7449;1;1900000;NO;ACEPTA;
1.891;F       ;75000;43;TEC     ;SOL     ;81;59;QUILLOTA        ;0;845000;0;199730;0;1334;0;0;5700000;SI;NO ACEPTA;
1.892;M       ;1100000;55;UNV     ;CAS     ;155;88;SANTIAGO        ;0;900000;0;4352;816;0;515;1;4600000;NO;ACEPTA;
1.893;M       ;660000;37;UNV     ;CAS     ;27;226;CONCEPCION      ;0;43216;0;300000;848;20461;919;2;1800000;NO;NO ACEPTA;
1.894;M       ;1851000;38;TEC     ;CAS     ;129;88;SANTIAGO        ;0;2500000;0;0;13;0;172;2;8000000;SI;NO ACEPTA;
1.895;M       ;2700000;42;MED     ;CAS     ;19;115;SANTIAGO        ;0;389673;0;0;48;0;283;1;8000000;NO;NO ACEPTA;
1.896;M       ;557000;35;UNV     ;CAS     ;90; ;                ;0;0;0;0;1123;20314;0;1;1200000;NO;NO ACEPTA;
1.897;F       ;600000;47;MED     ;CAS     ;138;1;ARICA           ;0;300000;0;0;0;0;124;1;2100000;NO;ACEPTA;
1.898;M       ;9900000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;527043;0;0;804;0;0;1;3100000;NO;ACEPTA;
1.899;F       ;1020000;39;MED     ;SOL     ;32;116;SANTIAGO        ;1130505;347209;0;150000;1415;0;1;1;3700000;NO;NO ACEPTA;
1.900;F       ;448000;38;UNV     ;CAS     ;66;253;TEMUCO          ;0;0;0;0;187;0;0;1;1700000;NO;NO ACEPTA;
1.901;M       ;815000;46;MED     ;CAS     ;76;85;SANTIAGO        ;0;995215;0;626517;5;0;628;1;3100000;NO;ACEPTA;
1.902;F       ;850000;55;MED     ;CAS     ;74;272;VALDIVIA        ;0;650000;0;0;1679;0;0;1;2600000;NO;NO ACEPTA;
1.903;F       ;7000000;40;MED     ;VIU     ;75;516;LLO-LLEO        ;0;650000;0;0;0;0;2;0;3100000;NO;NO ACEPTA;
1.904;F       ;900000;46;UNV     ;SEP     ;138;1;ARICA           ;0;356443;0;0;131;41298;0;1;4200000;NO;ACEPTA;
1.905;F       ;500000;46;UNV     ;SOL     ;140;88;SANTIAGO        ;0;75066;0;0;1;0;0;1;2000000;NO;ACEPTA;
1.906;F       ;1200000;41;UNV     ;SOL     ;130;90;SANTIAGO        ;0;896146;0;161904;35;0;255;1;5200000;NO;NO ACEPTA;
1.907;F       ;3800000;47;MED     ;CAS     ;59;88;SANTIAGO        ;0;1619963;0;0;123;0;0;1;8000000;NO;NO ACEPTA;
1.908;M       ;710000;52;UNV     ;CAS     ;24;90;SANTIAGO        ;0;1215508;0;398202;290;0;22;1;1700000;NO;ACEPTA;
1.909;F       ;65700;43;MED     ;SEP     ;122;92;SANTIAGO        ;0;0;0;0;0;27614;0;0;5500000;SI;NO ACEPTA;
1.910;F       ;619000;30;UNV     ;CAS     ;33;27;HUASCO          ;0;836920;0;0;7;0;0;1;1700000;NO;NO ACEPTA;
1.911;F       ;695000;36;UNV     ;CAS     ;85;115;SANTIAGO        ;0;14882;0;243646;276;0;200;1;2600000;NO;NO ACEPTA;
1.912;M       ;2750000;37;UNV     ;CAS     ;24;83;SANTIAGO        ;0;1239794;0;1851812;371;41161;6318;1;8000000;NO;NO ACEPTA;
1.913;M       ;63000;51;UNV     ;CAS     ;55;90;SANTIAGO        ;1796044;27947;0;232835;2358;2936;306;1;4200000;NO;ACEPTA;
1.914;M       ;680000;52;TEC     ;CAS     ;39;87;SANTIAGO        ;0;0;0;1500000;0;0;1522;1;2800000;NO;ACEPTA;
1.915;M       ;7500000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;412498;0;0;0;692;0;0;2;2200000;NO;ACEPTA;
1.916;M       ;837000;44;MED     ;CAS     ;31;119;SANTIAGO        ;2286842;35041;0;853085;2861;0;861;1;1400000;SI;ACEPTA;
1.917;F       ;1500000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;2750000;0;0;1552;0;0;1;4800000;SI;ACEPTA;
1.918;M       ;834000;49;BAS     ;SEP     ;19;115;SANTIAGO        ;0;600000;0;0;1080;2657;0;1;3100000;NO;ACEPTA;
1.919;F       ;4997000;53;MED     ;CAS     ;85;88;SANTIAGO        ;0;3405501;1252234;0;8671;40045;1445;1;8000000;NO;NO ACEPTA;
1.920;M       ;800000;32;UNV     ;SEP     ;78;182;LINARES         ;0;498967;0;0;74;0;0;1;3600000;NO;NO ACEPTA;
1.921;F       ;2257000;56;MED     ;SEP     ;51;88;SANTIAGO        ;5813695;2317011;0;97741;0;0;0;0;5500000;NO;NO ACEPTA;
1.922;F       ;626000;54;TEC     ;SOL     ;27;226;CONCEPCION      ;0;451626;0;0;0;0;0;1;2100000;NO;ACEPTA;
1.923;M       ;435000;35;TEC     ;CAS     ;129;105;SANTIAGO        ;0;49689;0;242212;155;2592;446;1;1600000;NO;NO ACEPTA;
1.924;F       ;480000;26;TEC     ;SOL     ;90;110;SANTIAGO        ;0;11297;0;0;178;0;0;1;1800000;SI;NO ACEPTA;
1.925;F       ;7440000;34;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;1810922;150130;0;500000;2355;0;521;1;1400000;NO;NO ACEPTA;
1.926;F       ;6500000;33;TEC     ;VIU     ;39;88;SANTIAGO        ;0;800000;0;310185;0;0;153;0;3300000;NO;NO ACEPTA;
1.927;F       ;770000;49;TEC     ;CAS     ;138;85;SANTIAGO        ;0;-7255;0;801618;2058;0;702;3;1800000;NO;ACEPTA;
1.928;M       ;1691000;39;UNV     ;CAS     ;73;87;SANTIAGO        ;0;1807694;0;0;1263;113126;33436;2;8000000;NO;NO ACEPTA;
1.929;M       ;846000;51;UNV     ;CAS     ;62;292;PUERTO VARAS    ;661946;0;0;0;803;0;22524;1;3500000;NO;NO ACEPTA;
1.930;F       ;8710000;34;TEC     ;VIU     ;53;105;SANTIAGO        ;0;750000;0;7781;0;2410;6;0;1400000;NO;NO ACEPTA;
1.931;F       ;45000;53;TEC     ;SOL     ;105;42;LOS VILOS       ;0;1250000;0;1028957;737;0;8393;1;8000000;SI;NO ACEPTA;
1.932;F       ;6500000;37;TEC     ;VIU     ;64;314;COYHAIQUE       ;351429;186352;0;479301;3116;2014;510;3;650000;SI;NO ACEPTA;
1.933;M       ;648000;52;UNV     ;CAS     ;10;5;IQUIQUE         ;0;300000;0;0;55;7829;0;1;2300000;NO;NO ACEPTA;
1.934;M       ;1387000;30;MED     ;SOL     ;104;88;SANTIAGO        ;0;500000;0;0;3184;46676;10434;2;3800000;NO;NO ACEPTA;
1.935;M       ;2100000;52;UNV     ;SOL     ;84;85;SANTIAGO        ;0;800000;0;829308;1984;6764;846;2;8000000;NO;ACEPTA;
1.936;F       ;1490000;45;UNV     ;CAS     ;138;1;ARICA           ;0;1035716;0;0;573;0;25670;2;6500000;NO;ACEPTA;
1.937;M       ;1667000;52;MED     ;CAS     ;45;119;SANTIAGO        ;0;0;15043;0;9;0;0;1;8000000;NO;NO ACEPTA;
1.938;M       ;493000;64;TEC     ;CAS     ;18;118;SANTIAGO        ;0;500000;0;100000;1245;0;0;2;750000;NO;NO ACEPTA;
1.939;F       ;471000;46;TEC     ;SOL     ;90;89;SANTIAGO        ;0;926068;0;0;0;0;0;0;1000000;NO;NO ACEPTA;
1.940;M       ;4450000;44;        ;CAS     ;31;119;SANTIAGO        ;2073061;17561;0;1000000;2567;0;1021;1;1500000;SI;ACEPTA;
1.941;F       ;596000;34;TEC     ;SEP     ;14;85;SANTIAGO        ;0;0;0;0;0;0;0;0;2400000;NO;NO ACEPTA;
1.942;M       ;6020000;44;UNV     ;CAS     ;84;88;SANTIAGO        ;618959;45417;0;1000000;752;0;1021;1;1100000;NO;ACEPTA;
1.943;M       ;535000;29;UNV     ;CAS     ;27;226;CONCEPCION      ;0;243961;0;191487;718;0;0;2;1500000;NO;ACEPTA;
1.944;F       ;440000;45;UNV     ;CAS     ;57;85;SANTIAGO        ;0;-357;0;300000;225;0;306;1;1600000;NO;ACEPTA;
1.945;F       ;450000;23;TEC     ;SOL     ;36;67;VINA DEL MAR    ;0;538085;0;250000;12;0;273;1;1300000;NO;NO ACEPTA;
1.946;M       ;530000;58;TEC     ;SOL     ;12;13;CALAMA          ;0;103185;0;0;235;0;0;1;1900000;NO;NO ACEPTA;
1.947;M       ;487000;54;MED     ;SOL     ;27;226;CONCEPCION      ;0;0;0;300000;0;6157;306;1;2000000;NO;ACEPTA;
1.948;M       ;450000;24;UNV     ;CAS     ;90;128;PENAFLOR        ;0;35557;0;199967;209;0;203;1;1600000;NO;NO ACEPTA;
1.949;M       ;550000;40;BAS     ;CAS     ;47;291;PUERTO MONTT    ;0;1000000;0;0;274;0;406;2;1200000;NO;NO ACEPTA;
1.950;F       ;7710000;35;TEC     ;VIU     ;40;67;VINA DEL MAR    ;0;500000;0;0;53;6640;0;1;1800000;NO;NO ACEPTA;
1.951;F       ;65000;34;TEC     ;SOL     ;60;298;LLANQUIHUE      ;727602;640180;0;559326;1323;0;34237;1;1500000;SI;NO ACEPTA;
1.952;M       ;659000;28;MED     ;CAS     ;27;226;CONCEPCION      ;0;81964;0;0;76;0;0;1;2600000;NO;ACEPTA;
1.953;M       ;590000;45;UNV     ;CAS     ;90;80;SANTIAGO        ;0;550000;0;0;420;12777;3;1;1900000;NO;NO ACEPTA;
1.954;M       ;500000;37;TEC     ;CAS     ;90;89;SANTIAGO        ;458297;24325;0;486999;916;0;510;1;1100000;NO;NO ACEPTA;
1.955;F       ;8870000;36;TEC     ;SOL     ;141;31;COQUIMBO        ;0;75466;0;0;540;0;0;1;4500000;NO;NO ACEPTA;
1.956;F       ;6570000;36;TEC     ;SOL     ;84;88;SANTIAGO        ;0;376752;0;0;2184;0;0;1;3100000;NO;NO ACEPTA;
1.957;M       ;800000;52;MED     ;CAS     ;27;226;CONCEPCION      ;477812;250000;4852448;611836;1229;31636;6147;2;2800000;NO;ACEPTA;
1.958;F       ;800000;41;UNV     ;SOL     ;138;1;ARICA           ;0;31933;0;1000000;865;0;1018;2;3200000;NO;ACEPTA;
1.959;M       ;922000;41;UNV     ;SEP     ;138;1;ARICA           ;370247;758424;0;619198;750;3326;662;2;3500000;NO;ACEPTA;
1.960;F       ;80000;60;TEC     ;SOL     ;30;98;SANTIAGO        ;0;200000;66109;0;0;4372;131;0;2200000;SI;NO ACEPTA;
1.961;M       ;878000;50;UNV     ;CAS     ;41;80;SANTIAGO        ;1823150;324472;0;800000;2326;0;1171;1;2100000;NO;ACEPTA;
1.962;F       ;460000;31;UNV     ;CAS     ;84;88;SANTIAGO        ;0;249943;0;0;130;0;39;1;1600000;NO;NO ACEPTA;
1.963;M       ;4890000;43;MED     ;CAS     ;55;90;SANTIAGO        ;0;14503;0;1032495;571;31993;1357;1;5600000;NO;ACEPTA;
1.964;M       ;710000;47;UNV     ;SOL     ;24;90;SANTIAGO        ;0;1215508;0;398202;290;0;22;1;1700000;NO;ACEPTA;
1.965;F       ;550000;42;UNV     ;CAS     ;31;119;SANTIAGO        ;0;611706;0;59527;0;1872;481;1;1600000;NO;ACEPTA;
1.966;F       ;1100000;39;TEC     ;CAS     ;48;89;SANTIAGO        ;0;1518780;0;0;0;31251;0;0;4000000;NO;NO ACEPTA;
1.967;M       ;550000;28;TEC     ;SOL     ;59;88;SANTIAGO        ;0;0;0;0;0;0;197;1;2200000;NO;ACEPTA;
1.968;M       ;6010000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;848454;0;0;2049;0;0;2;1900000;NO;ACEPTA;
1.969;M       ;5104000;49;MED     ;CAS     ;138;1;ARICA           ;0;0;0;1500000;3840;0;154087;1;8000000;NO;ACEPTA;
1.970;F       ;5730000;29;TEC     ;SOL     ;118;111;SANTIAGO        ;0;600000;0;0;802;0;0;1;1000000;NO;NO ACEPTA;
1.971;F       ;614000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;12324;0;452225;481;0;56;1;2000000;NO;ACEPTA;
1.972;F       ;86700;47;TEC     ;SOL     ;22;1;ARICA           ;0;35283;0;0;380;0;100;1;4200000;SI;NO ACEPTA;
1.973;M       ;1194000;43;UNV     ;CAS     ;138;1;ARICA           ;0;250000;0;0;1471;0;0;2;4500000;NO;ACEPTA;
1.974;M       ;1389000;36;MED     ;SOL     ;22;1;ARICA           ;0;544079;0;902761;577;0;71;1;6400000;SI;NO ACEPTA;
1.975;M       ;7000000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;450000;1045340;1000000;4845;0;98330;2;2200000;NO;ACEPTA;
1.976;F       ;668000;46;UNV     ;CAS     ;92;88;SANTIAGO        ;0;373913;0;394183;450;0;20967;2;2300000;NO;ACEPTA;
1.977;F       ;450000;51;TEC     ;CAS     ;82;105;SANTIAGO        ;0;129567;0;469387;246;0;224;1;1600000;NO;ACEPTA;
1.978;M       ;450000;28;TEC     ;VIU     ;56;138;RENGO           ;0;250000;0;0;0;0;102;0;1600000;NO;NO ACEPTA;
1.979;F       ;780000;45;TEC     ;CAS     ;138;1;ARICA           ;1384106;15124;0;99275;2019;0;1006;1;1900000;NO;ACEPTA;
1.980;F       ;6280000;37;TEC     ;VIU     ;84;115;SANTIAGO        ;0;843397;0;418642;2294;0;365;1;600000;NO;NO ACEPTA;
1.981;M       ;730000;47;MED     ;CAS     ;138;1;ARICA           ;0;375721;0;436137;71;24247;2043;1;2600000;NO;ACEPTA;
1.982;M       ;96000;47;UNV     ;CAS     ;55;90;SANTIAGO        ;0;805086;0;668988;1851;0;2040;3;750000;NO;ACEPTA;
1.983;M       ;630000;29;TEC     ;CAS     ;27;226;CONCEPCION      ;0;91535;0;20;1137;0;0;2;1400000;NO;ACEPTA;
1.984;M       ;9800000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;631274;602672;0;296151;2339;17915;0;2;1700000;NO;ACEPTA;
1.985;M       ;60000;46;UNV     ;CAS     ;92;88;SANTIAGO        ;0;-10616;0;507691;1189;0;1018;1;5400000;NO;ACEPTA;
1.986;F       ;51100;43;TEC     ;SOL     ;32;89;SANTIAGO        ;0;624224;0;150000;151;0;153;1;1600000;NO;NO ACEPTA;
1.987;M       ;787000;50;UNV     ;CAS     ;31;119;SANTIAGO        ;0;479807;0;0;1692;0;0;2;2300000;NO;ACEPTA;
1.988;F       ;500000;53;BAS     ;CAS     ;81;59;QUILLOTA        ;0;0;0;0;467;36021;61412;1;1600000;NO;NO ACEPTA;
1.989;M       ;8340000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;26221;759;8630;53;1;2200000;NO;ACEPTA;
1.990;F       ;7730000;41;TEC     ;SOL     ;59;88;SANTIAGO        ;0;1015345;0;0;586;0;0;1;4500000;NO;NO ACEPTA;
